This file was created by CMPT_BETA_RETS using the 202112 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on BETA.

The portfolios are constructed at the end of June. Beta is estimated using monthly returns for the past 60 months
 (requiring at least 24 months with non-missing returns). Beta is estimated using the Scholes-Williams method.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197204,     278,     304,     352,     422,     598,     133,     145,     149,     155,     173,     179,     205,     217,     272,     326
197205,     278,     304,     352,     421,     594,     133,     145,     149,     155,     173,     179,     205,     216,     270,     324
197206,     277,     303,     349,     420,     594,     133,     144,     149,     154,     171,     178,     205,     215,     270,     324
197207,     282,     323,     356,     446,     695,     139,     143,     154,     169,     170,     186,     202,     244,     313,     382
197208,     279,     323,     355,     443,     692,     138,     141,     154,     169,     170,     185,     200,     243,     313,     379
197209,     279,     323,     355,     442,     691,     138,     141,     154,     169,     170,     185,     200,     242,     312,     379
197210,     279,     323,     354,     441,     688,     138,     141,     154,     169,     170,     184,     200,     241,     311,     377
197211,     279,     323,     354,     440,     683,     138,     141,     154,     169,     170,     184,     200,     240,     308,     375
197212,     279,     323,     354,     440,     683,     138,     141,     154,     169,     170,     184,     200,     240,     308,     375
197301,     279,     322,     353,     439,     680,     138,     141,     154,     168,     170,     183,     200,     239,     307,     373
197302,     279,     319,     352,     439,     677,     138,     141,     152,     167,     170,     182,     200,     239,     306,     371
197303,     279,     318,     352,     439,     673,     138,     141,     152,     166,     170,     182,     200,     239,     305,     368
197304,     279,     318,     352,     439,     670,     138,     141,     152,     166,     170,     182,     200,     239,     305,     365
197305,     279,     316,     352,     435,     663,     138,     141,     152,     164,     170,     182,     197,     238,     301,     362
197306,     279,     314,     352,     434,     662,     138,     141,     152,     162,     170,     182,     196,     238,     301,     361
197307,     303,     345,     391,     493,     647,     152,     151,     162,     183,     185,     206,     231,     262,     277,     370
197308,     303,     342,     389,     493,     647,     152,     151,     160,     182,     184,     205,     231,     262,     277,     370
197309,     302,     340,     388,     492,     646,     152,     150,     160,     180,     184,     204,     231,     261,     277,     369
197310,     302,     340,     387,     492,     645,     152,     150,     160,     180,     183,     204,     231,     261,     277,     368
197311,     301,     338,     387,     490,     643,     151,     150,     159,     179,     183,     204,     231,     259,     276,     367
197312,     301,     337,     387,     490,     640,     151,     150,     159,     178,     183,     204,     231,     259,     276,     364
197401,     301,     336,     385,     487,     637,     151,     150,     158,     178,     183,     202,     230,     257,     276,     361
197402,     301,     335,     381,     486,     635,     151,     150,     158,     177,     182,     199,     229,     257,     275,     360
197403,     301,     335,     381,     486,     632,     151,     150,     158,     177,     182,     199,     229,     257,     274,     358
197404,     300,     335,     379,     486,     630,     151,     149,     158,     177,     181,     198,     229,     257,     273,     357
197405,     299,     335,     378,     483,     629,     150,     149,     158,     177,     180,     198,     227,     256,     272,     357
197406,     297,     333,     378,     479,     627,     150,     147,     158,     175,     180,     198,     225,     254,     271,     356
197407,     318,     358,     400,     511,     678,     162,     156,     163,     195,     199,     201,     244,     267,     298,     380
197408,     318,     356,     398,     508,     676,     162,     156,     162,     194,     197,     201,     243,     265,     297,     379
197409,     318,     355,     397,     507,     672,     162,     156,     161,     194,     196,     201,     243,     264,     296,     376
197410,     318,     355,     397,     506,     668,     162,     156,     161,     194,     196,     201,     242,     264,     294,     374
197411,     318,     354,     395,     506,     665,     162,     156,     161,     193,     194,     201,     242,     264,     293,     372
197412,     318,     353,     393,     503,     660,     162,     156,     161,     192,     192,     201,     241,     262,     290,     370
197501,     318,     352,     393,     503,     656,     162,     156,     161,     191,     192,     201,     241,     262,     287,     369
197502,     318,     351,     393,     502,     655,     162,     156,     161,     190,     192,     201,     241,     261,     287,     368
197503,     318,     351,     392,     499,     653,     162,     156,     161,     190,     192,     200,     239,     260,     285,     368
197504,     318,     351,     392,     495,     652,     162,     156,     161,     190,     192,     200,     237,     258,     285,     367
197505,     318,     351,     392,     494,     652,     162,     156,     161,     190,     192,     200,     237,     257,     285,     367
197506,     317,     351,     391,     490,     650,     161,     156,     161,     190,     191,     200,     235,     255,     284,     366
197507,     932,     683,     701,     876,    1129,     572,     360,     349,     334,     359,     342,     393,     483,     477,     652
197508,     926,     682,     699,     874,    1126,     568,     358,     349,     333,     358,     341,     392,     482,     475,     651
197509,     924,     681,     699,     874,    1125,     567,     357,     349,     332,     358,     341,     392,     482,     475,     650
197510,     921,     678,     698,     870,    1124,     565,     356,     348,     330,     358,     340,     390,     480,     475,     649
197511,     918,     678,     696,     866,    1120,     563,     355,     348,     330,     357,     339,     389,     477,     475,     645
197512,     915,     676,     690,     864,    1116,     560,     355,     347,     329,     355,     335,     387,     477,     474,     642
197601,     910,     675,     688,     860,    1109,     556,     354,     346,     329,     354,     334,     386,     474,     474,     635
197602,     907,     674,     685,     859,    1106,     553,     354,     345,     329,     352,     333,     385,     474,     471,     635
197603,     906,     671,     683,     854,    1103,     553,     353,     344,     327,     351,     332,     383,     471,     470,     633
197604,     903,     668,     682,     851,    1098,     550,     353,     344,     324,     351,     331,     381,     470,     467,     631
197605,     898,     666,     681,     847,    1094,     545,     353,     342,     324,     351,     330,     381,     466,     463,     631
197606,     895,     664,     680,     845,    1089,     543,     352,     340,     324,     351,     329,     380,     465,     462,     627
197607,     882,     674,     710,     870,    1161,     522,     360,     327,     347,     322,     388,     425,     445,     480,     681
197608,     881,     672,     708,     867,    1150,     521,     360,     327,     345,     321,     387,     425,     442,     475,     675
197609,     879,     670,     706,     865,    1147,     519,     360,     325,     345,     320,     386,     424,     441,     474,     673
197610,     873,     670,     704,     864,    1146,     514,     359,     325,     345,     318,     386,     424,     440,     473,     673
197611,     870,     670,     701,     861,    1143,     511,     359,     325,     345,     317,     384,     423,     438,     472,     671
197612,     866,     669,     694,     858,    1136,     509,     357,     325,     344,     311,     383,     421,     437,     472,     664
197701,     863,     667,     694,     851,    1126,     506,     357,     323,     344,     311,     383,     417,     434,     468,     658
197702,     860,     665,     694,     848,    1120,     505,     355,     321,     344,     311,     383,     416,     432,     464,     656
197703,     857,     664,     692,     844,    1115,     503,     354,     321,     343,     311,     381,     414,     430,     462,     653
197704,     852,     664,     691,     843,    1113,     500,     352,     321,     343,     311,     380,     413,     430,     461,     652
197705,     847,     664,     689,     837,    1106,     495,     352,     321,     343,     310,     379,     413,     424,     459,     647
197706,     843,     663,     688,     833,    1101,     493,     350,     320,     343,     310,     378,     410,     423,     458,     643
197707,     922,     662,     738,     820,    1112,     547,     375,     320,     342,     372,     366,     407,     413,     476,     636
197708,     915,     657,     735,     817,    1104,     542,     373,     317,     340,     370,     365,     405,     412,     473,     631
197709,     913,     652,     733,     811,    1100,     541,     372,     314,     338,     370,     363,     403,     408,     471,     629
197710,     909,     650,     730,     808,    1089,     540,     369,     314,     336,     368,     362,     400,     408,     462,     627
197711,     905,     650,     729,     804,    1086,     537,     368,     314,     336,     368,     361,     398,     406,     460,     626
197712,     897,     646,     726,     799,    1080,     532,     365,     313,     333,     366,     360,     395,     404,     458,     622
197801,     888,     645,     718,     792,    1065,     527,     361,     313,     332,     361,     357,     392,     400,     449,     616
197802,     883,     644,     714,     790,    1058,     525,     358,     312,     332,     359,     355,     392,     398,     445,     613
197803,     881,     642,     714,     786,    1052,     524,     357,     312,     330,     359,     355,     391,     395,     443,     609
197804,     877,     639,     708,     781,    1050,     521,     356,     311,     328,     356,     352,     388,     393,     443,     607
197805,     875,     637,     699,     775,    1038,     520,     355,     309,     328,     354,     345,     386,     389,     435,     603
197806,     870,     632,     693,     769,    1028,     518,     352,     309,     323,     352,     341,     383,     386,     431,     597
197807,     982,     677,     670,     773,    1024,     605,     377,     330,     347,     327,     343,     404,     369,     397,     627
197808,     976,     673,     665,     765,    1017,     602,     374,     329,     344,     324,     341,     400,     365,     395,     622
197809,     971,     671,     660,     761,    1012,     599,     372,     327,     344,     323,     337,     398,     363,     392,     620
197810,     966,     671,     656,     757,    1003,     595,     371,     327,     344,     322,     334,     396,     361,     391,     612
197811,     959,     669,     653,     754,     999,     593,     366,     326,     343,     321,     332,     396,     358,     390,     609
197812,     955,     667,     650,     751,     991,     591,     364,     325,     342,     320,     330,     395,     356,     388,     603
197901,     951,     659,     641,     745,     984,     589,     362,     321,     338,     317,     324,     391,     354,     384,     600
197902,     944,     653,     640,     743,     974,     586,     358,     315,     338,     317,     323,     391,     352,     382,     592
197903,     941,     648,     638,     740,     974,     584,     357,     312,     336,     317,     321,     390,     350,     382,     592
197904,     935,     645,     634,     735,     968,     579,     356,     311,     334,     316,     318,     388,     347,     379,     589
197905,     932,     643,     630,     733,     965,     576,     356,     310,     333,     312,     318,     387,     346,     378,     587
197906,     926,     639,     628,     727,     955,     574,     352,     306,     333,     311,     317,     387,     340,     377,     578
197907,     941,     673,     692,     720,    1005,     576,     365,     360,     313,     320,     372,     357,     363,     374,     631
197908,     936,     669,     685,     717,    1001,     574,     362,     358,     311,     314,     371,     355,     362,     373,     628
197909,     933,     665,     683,     712,     994,     572,     361,     355,     310,     314,     369,     353,     359,     370,     624
197910,     932,     662,     681,     708,     992,     571,     361,     354,     308,     314,     367,     351,     357,     370,     622
197911,     927,     661,     679,     703,     985,     569,     358,     353,     308,     312,     367,     347,     356,     368,     617
197912,     924,     659,     673,     699,     979,     567,     357,     352,     307,     307,     366,     344,     355,     367,     612
198001,     913,     655,     666,     695,     968,     564,     349,     350,     305,     304,     362,     343,     352,     363,     605
198002,     909,     652,     664,     692,     964,     561,     348,     349,     303,     304,     360,     342,     350,     362,     602
198003,     906,     647,     661,     687,     963,     558,     348,     347,     300,     302,     359,     340,     347,     361,     602
198004,     900,     644,     657,     683,     959,     552,     348,     346,     298,     300,     357,     338,     345,     359,     600
198005,     895,     643,     653,     674,     953,     550,     345,     345,     298,     297,     356,     334,     340,     357,     596
198006,     891,     639,     650,     673,     947,     547,     344,     343,     296,     296,     354,     334,     339,     356,     591
198007,     764,     695,     651,     734,    1105,     389,     375,     344,     351,     311,     340,     357,     377,     437,     668
198008,     759,     691,     648,     729,    1099,     388,     371,     342,     349,     309,     339,     354,     375,     435,     664
198009,     756,     685,     645,     725,    1088,     387,     369,     339,     346,     308,     337,     350,     375,     431,     657
198010,     753,     684,     642,     723,    1082,     386,     367,     339,     345,     306,     336,     349,     374,     431,     651
198011,     751,     683,     638,     719,    1078,     385,     366,     339,     344,     303,     335,     348,     371,     430,     648
198012,     743,     682,     634,     717,    1066,     380,     363,     339,     343,     302,     332,     347,     370,     426,     640
198101,     739,     679,     628,     714,    1055,     377,     362,     338,     341,     300,     328,     347,     367,     422,     633
